2 14
0 0 0 0 12 12
0 0 0 0 13 12
0 0 0 1 1 1
0 0 0 1 12 1
0 0 0 12 0 12
0 0 0 12 1 6
0 0 0 12 12 1
0 0 0 12 6 1
0 0 0 13 0 12
0 0 0 6 1 1
0 0 1 0 0 0
0 0 1 6 1 6
0 0 12 0 2 2
0 0 12 2 0 2
0 0 13 0 0 2
0 0 2 0 1 0
0 0 2 0 2 0
0 0 6 2 1 2
0 1 0 0 0 13
0 1 1 10 1 6
0 1 1 12 2 10
0 1 1 2 11 12
0 1 1 6 1 6
0 1 10 2 2 2
0 1 12 0 2 2
0 1 2 0 2 0
0 1 6 2 1 2
0 10 2 0 10 10
0 10 2 3 2 5
0 10 3 6 7 5
0 12 0 0 0 7
0 13 0 0 0 7
0 2 10 0 2 2
0 2 2 0 2 0
0 2 2 2 0 3
0 2 2 7 0 6
0 2 5 3 2 2
0 2 7 0 0 2
0 3 2 0 0 0
0 3 2 2 0 3
0 3 3 0 0 0
0 3 6 2 0 2
0 5 2 2 0 3
0 6 2 0 0 0
0 6 2 0 1 0
0 6 2 2 2 0
0 7 0 0 0 7
1 0 0 1 1 1
1 0 0 2 1 1
1 0 2 0 0 0
1 1 1 11 2 2
1 1 11 2 2 2
1 1 2 11 11 11
1 12 2 0 0 0
1 12 2 11 0 10
1 12 2 11 2 10
1 12 2 2 0 0
1 2 10 2 0 2
10 0 0 10 12 8
10 0 0 6 0 6
10 0 0 8 12 8
10 1 2 10 2 11
10 10 2 2 10 10
10 11 2 2 10 10
10 11 2 2 11 10
10 11 2 2 8 10
10 12 2 7 13 11
10 2 2 2 10 10
10 2 2 2 11 10
10 8 2 0 11 10
11 0 0 10 12 8
11 0 0 8 0 6
11 0 2 2 0 0
11 1 2 10 11 11
11 1 2 10 2 11
11 10 2 10 6 11
11 10 2 10 8 11
11 11 2 0 10 10
11 2 2 0 0 8
11 2 2 0 13 10
11 2 2 10 11 11
11 2 2 10 2 11
11 2 2 10 8 11
11 2 2 11 6 11
11 2 2 11 8 11
11 2 2 2 10 10
11 2 2 2 11 10
11 8 2 10 11 11
12 0 0 13 0 2
12 1 2 0 11 10
12 12 2 7 13 11
12 2 2 2 11 10
12 6 2 7 10 11
13 0 0 0 0 13
2 0 0 13 0 12
2 0 0 8 12 1
2 0 10 0 2 2
2 0 13 0 0 2
2 0 2 0 0 0
2 0 2 11 0 0
2 0 2 2 0 0
2 0 6 2 0 2
2 0 8 0 0 2
2 0 8 2 2 2
2 1 1 11 1 2
2 1 1 11 10 11
2 1 1 11 2 2
2 1 10 0 2 2
2 1 11 2 2 2
2 1 2 10 11 11
2 2 10 0 2 2
2 2 10 2 2 2
2 2 10 3 2 2
2 2 11 2 0 2
2 2 11 2 2 2
2 8 0 0 0 7
3 0 2 3 0 0
3 0 3 0 0 0
3 0 3 3 0 0
3 2 0 0 3 3
3 2 5 2 2 2
3 2 7 0 0 2
3 3 0 0 3 3
6 1 1 10 10 11
6 1 1 10 11 11
6 1 1 11 1 2
8 12 2 11 2 11
