2 12
0 0 0 0 10 10
0 0 0 0 11 10
0 0 0 10 0 3
0 0 0 11 0 3
0 0 0 3 0 7
0 0 0 3 9 1
0 0 0 7 0 7
0 0 1 0 0 11
0 0 1 0 1 0
0 0 1 0 2 0
0 0 1 1 0 0
0 0 10 10 0 2
0 0 10 10 2 0
0 0 11 10 0 2
0 0 3 0 8 0
0 0 3 2 0 7
0 0 7 1 0 1
0 0 7 2 0 1
0 0 7 7 0 2
0 0 8 0 3 0
0 1 0 0 0 10
0 1 0 0 3 8
0 1 0 8 3 1
0 1 3 3 2 2
0 1 9 2 0 1
0 1 9 3 0 1
0 10 10 0 1 3
0 10 10 0 3 3
0 11 10 0 0 1
0 2 1 2 2 2
0 2 1 9 0 5
0 2 5 1 0 1
0 3 0 0 10 8
0 3 0 0 8 8
0 3 8 0 1 3
0 3 8 0 3 3
0 7 7 9 0 1
0 7 9 3 2 3
0 7 9 8 0 1
0 7 9 8 2 3
0 8 10 0 0 1
0 8 8 0 3 3
0 9 8 0 1 3
0 9 8 0 3 3
1 0 0 1 1 1
1 0 0 1 2 1
1 0 0 1 5 1
1 0 1 0 0 0
1 0 8 2 1 0
1 0 8 2 3 0
1 1 1 0 0 0
1 1 1 2 2 2
1 1 1 3 8 2
1 2 1 0 0 6
1 2 1 2 1 2
1 5 1 3 8 2
10 0 0 0 0 11
10 0 0 3 9 8
10 0 3 0 8 9
10 11 0 0 0 4
10 2 1 0 11 8
10 2 3 0 9 8
10 3 2 1 11 9
10 3 2 3 8 9
10 4 0 0 0 7
10 7 0 0 0 4
11 0 0 0 0 11
11 11 11 0 0 4
2 0 0 1 2 1
2 0 0 2 2 1
2 0 0 2 9 1
2 0 11 11 0 2
2 0 2 0 0 0
2 0 6 0 0 0
2 0 6 5 0 2
2 0 8 9 1 0
2 0 8 9 3 0
2 1 1 1 2 2
2 1 1 2 2 2
2 1 2 6 0 0
2 1 3 3 2 2
2 2 1 2 1 2
2 2 1 2 2 2
2 2 1 2 6 2
2 2 3 0 0 6
3 0 2 0 0 0
3 0 3 4 3 2
3 0 4 0 0 0
3 0 7 0 0 0
3 0 7 4 0 2
3 0 8 3 2 0
3 2 11 0 0 6
3 2 11 0 11 3
3 2 4 0 11 3
3 2 4 7 0 0
3 2 5 0 0 6
3 2 6 4 0 0
3 2 6 7 0 0
3 3 3 4 0 0
3 3 4 0 7 3
3 3 7 0 4 3
3 3 7 4 0 0
3 3 8 0 7 3
3 3 8 10 4 3
3 3 8 10 7 3
3 4 0 0 0 7
3 5 0 0 0 7
3 5 3 7 0 0
3 6 0 3 0 5
3 7 0 0 0 4
3 8 9 8 3 3
3 9 8 10 11 3
3 9 8 8 3 3
4 0 7 0 0 0
4 4 0 0 0 7
5 0 0 2 1 2
5 0 0 2 2 2
7 11 0 0 0 4
7 7 0 0 0 4
8 0 3 3 2 2
8 0 3 3 3 2
8 1 1 3 8 9
8 1 3 3 2 2
8 1 3 3 8 9
8 2 11 0 11 3
8 3 1 0 4 8
8 3 1 0 7 8
8 3 2 4 11 9
8 3 4 0 7 3
8 3 7 0 4 3
8 5 1 2 2 2
8 5 1 3 8 2
9 0 0 2 2 2
9 0 0 3 9 8
9 0 2 11 11 8
9 1 3 3 2 2
