2 14
0 0 0 0 10 8
0 0 0 0 8 8
0 0 0 1 1 1
0 0 0 1 2 1
0 0 0 1 5 1
0 0 0 10 0 1
0 0 0 11 0 1
0 0 0 11 1 1
0 0 0 12 0 1
0 0 0 3 5 1
0 0 0 8 1 1
0 0 1 0 0 10
0 0 1 0 1 0
0 0 1 0 10 11
0 0 1 0 11 11
0 0 1 0 2 0
0 0 1 0 5 0
0 0 1 1 0 10
0 0 1 2 0 10
0 0 1 6 0 2
0 0 10 0 0 0
0 0 11 0 2 0
0 0 11 0 3 0
0 0 3 0 0 10
0 0 3 0 10 11
0 0 3 0 11 11
0 0 3 0 3 0
0 0 8 0 0 0
0 0 9 0 0 0
0 10 0 0 0 3
0 10 7 10 0 12
0 11 0 0 3 3
0 3 0 0 3 3
0 3 3 0 0 6
0 6 0 0 0 3
0 6 3 0 0 0
0 8 0 0 3 3
1 0 0 1 0 1
1 0 0 1 1 11
1 0 0 11 0 1
1 0 0 2 0 1
1 0 0 5 2 11
1 0 0 9 0 1
1 0 1 0 0 0
1 0 1 5 2 2
1 0 1 6 0 2
1 0 1 7 1 2
1 0 10 1 1 6
1 0 10 1 11 1
1 0 10 2 1 6
1 0 10 5 1 2
1 0 10 7 1 2
1 0 11 1 1 6
1 0 11 5 2 2
1 0 12 3 11 0
1 0 2 1 1 1
1 0 2 1 11 1
1 0 2 3 0 12
1 0 3 2 1 1
1 0 5 1 7 1
1 1 0 3 7 5
1 1 2 1 1 1
1 1 6 1 1 1
1 1 6 1 2 1
1 1 6 2 1 3
1 11 6 1 1 2
1 2 2 1 1 1
1 2 5 2 2 2
1 5 5 2 2 2
1 5 5 3 7 2
10 0 0 0 0 9
10 0 1 0 0 11
10 0 11 1 2 6
10 0 2 0 0 11
11 0 1 0 0 11
11 0 10 1 1 6
11 0 2 0 0 11
11 1 2 12 11 5
11 1 2 5 5 5
11 12 3 3 11 7
11 5 3 3 5 5
11 5 3 3 7 5
12 0 11 1 10 7
12 11 7 11 0 2
2 0 0 1 1 11
2 0 0 11 1 11
2 0 1 1 0 0
2 0 1 1 1 0
2 0 1 2 0 0
2 0 1 7 1 2
2 0 11 0 0 0
2 0 11 6 1 2
2 0 11 7 1 2
2 0 2 0 0 0
2 0 2 1 1 0
2 1 2 0 0 0
2 10 5 2 2 2
2 11 0 0 0 2
2 11 7 11 0 2
2 2 7 2 0 0
2 2 7 2 3 2
2 2 7 2 7 2
2 2 7 3 0 2
2 2 7 3 2 2
2 9 0 0 0 2
3 0 11 0 0 0
3 0 3 0 0 0
3 11 0 0 0 2
3 2 0 0 3 6
3 2 5 3 2 2
3 2 7 6 3 2
3 3 0 0 0 3
3 3 2 0 3 3
3 3 6 0 6 3
3 3 6 3 3 2
3 5 11 0 3 3
3 7 10 0 2 3
3 7 11 0 2 3
3 7 2 0 2 3
3 7 6 0 2 3
3 9 0 0 0 2
5 1 2 2 11 7
5 2 12 3 7 2
5 2 2 2 7 7
5 2 2 3 7 7
5 2 5 2 2 2
5 2 5 2 7 2
5 2 5 3 2 2
5 2 7 1 1 2
5 2 7 2 7 2
5 2 7 3 2 2
6 3 0 0 0 3
6 3 6 0 3 3
6 3 6 0 6 3
7 1 0 2 9 7
7 1 2 2 11 7
7 1 6 1 1 1
7 1 7 2 0 0
7 2 2 3 7 7
7 2 3 2 11 7
7 2 7 2 7 2
8 1 0 3 5 5
8 1 0 3 7 5
8 1 0 3 9 7
9 0 0 0 0 9
