2 16
0 0 0 0 11 11
0 0 0 0 14 11
0 0 0 1 1 1
0 0 0 1 2 1
0 0 0 1 4 1
0 0 0 11 4 4
0 0 0 14 0 4
0 0 0 15 0 4
0 0 0 3 2 1
0 0 0 4 0 1
0 0 0 4 1 1
0 0 0 8 0 4
0 0 0 8 1 4
0 0 1 0 0 14
0 0 1 0 1 0
0 0 1 0 2 0
0 0 1 0 4 0
0 0 1 10 0 4
0 0 1 14 0 4
0 0 11 0 0 0
0 0 11 0 15 0
0 0 12 0 10 0
0 0 14 0 0 15
0 0 3 0 0 14
0 0 3 0 10 0
0 0 3 0 14 0
0 0 3 0 2 0
0 0 3 0 3 0
0 0 4 0 0 14
0 0 4 0 14 0
0 0 4 0 4 0
0 0 4 1 0 1
0 1 2 10 0 10
0 1 4 2 2 2
0 10 7 3 7 2
0 11 0 0 3 3
0 14 0 0 0 3
0 14 12 14 0 10
0 15 0 0 0 6
0 15 0 0 3 3
0 2 7 2 2 2
0 3 0 0 3 3
0 3 0 0 6 3
0 3 0 0 7 3
0 3 6 0 0 3
0 4 0 3 12 3
0 4 2 3 0 10
0 8 0 0 0 3
1 0 0 1 0 1
1 0 0 1 1 8
1 0 0 4 0 1
1 0 0 8 1 8
1 0 0 8 4 8
1 0 4 1 0 1
1 0 4 2 0 1
1 0 4 8 1 1
1 0 8 1 1 1
1 0 8 8 1 1
10 0 8 0 15 7
10 0 8 7 4 7
10 7 12 7 2 2
11 4 0 3 12 12
11 4 0 3 2 12
11 4 15 3 15 2
12 2 10 3 8 7
12 2 10 7 12 7
12 2 2 3 2 8
12 8 0 15 7 12
12 8 2 8 8 7
14 0 0 0 0 15
14 0 15 0 2 7
14 0 15 0 3 7
14 0 8 0 10 7
14 0 8 0 2 7
15 0 0 0 0 15
15 0 15 0 0 0
15 2 4 0 4 3
15 7 2 3 2 8
2 0 0 4 15 8
2 0 0 4 4 8
2 0 0 8 4 8
2 0 2 3 0 0
2 0 4 2 0 2
2 1 8 2 2 2
2 1 8 2 4 2
2 2 7 2 2 2
2 2 8 2 2 2
2 2 8 3 0 2
2 2 8 3 2 2
2 2 8 3 3 2
2 2 8 8 4 2
2 4 8 2 2 2
2 4 8 8 2 2
2 4 8 8 4 2
2 7 8 3 2 2
2 7 8 8 2 2
2 8 7 12 2 2
2 8 7 12 8 2
2 8 7 2 4 2
2 8 7 8 2 2
2 8 8 15 2 2
2 8 8 2 4 2
2 8 8 3 2 2
3 0 3 0 0 0
3 0 3 3 0 0
3 0 4 0 0 0
3 12 0 0 3 15
3 12 0 0 7 15
3 12 14 0 15 7
3 15 0 0 0 4
3 2 10 7 12 2
3 3 0 0 0 3
3 3 15 0 3 3
3 3 4 0 0 3
3 3 6 0 0 3
3 3 8 0 0 3
3 4 0 0 0 3
3 7 15 0 4 3
3 7 6 0 0 3
3 8 0 0 0 3
3 8 0 0 4 15
3 8 15 0 4 3
4 0 0 4 4 8
4 0 0 8 4 8
4 0 1 4 0 0
4 0 4 0 0 0
4 0 8 7 1 2
4 1 0 12 2 8
4 1 14 12 8 2
4 1 4 2 0 2
4 15 0 0 0 4
4 4 8 2 4 2
4 4 8 2 7 2
4 4 8 2 8 2
6 3 0 0 0 8
6 3 0 0 3 15
6 3 0 0 6 15
7 12 7 3 8 2
7 12 7 6 3 2
7 2 2 2 7 8
7 2 2 2 8 8
7 2 8 3 2 2
7 4 2 2 4 8
7 4 2 2 7 8
7 4 8 2 2 2
7 8 2 8 8 8
7 8 7 15 2 2
8 0 1 1 0 0
8 0 1 4 0 0
8 0 2 2 0 0
8 0 4 2 8 7
8 1 10 7 8 2
8 1 2 8 2 8
8 1 2 8 4 8
8 1 4 8 2 8
8 1 7 8 2 2
8 1 8 2 2 2
8 15 0 0 0 4
8 2 2 2 2 8
8 2 2 2 4 8
8 2 2 2 8 8
8 2 2 3 2 8
8 2 2 3 8 8
8 2 2 8 2 8
8 3 0 0 0 8
8 4 15 4 15 2
8 4 2 3 2 8
8 4 2 7 2 8
8 4 2 8 2 8
8 8 2 3 2 8
8 8 2 3 3 8
8 8 2 8 2 8
8 8 2 8 8 8
8 8 3 3 3 8
