2 14
0 0 0 0 12 13
0 0 0 0 13 6
0 0 0 0 6 1
0 0 0 1 1 1
0 0 0 1 6 1
0 0 0 12 0 1
0 0 0 13 1 6
0 0 0 13 6 6
0 0 0 4 0 1
0 0 0 6 0 1
0 0 0 6 1 6
0 0 0 6 6 6
0 0 1 0 0 12
0 0 1 0 12 12
0 0 1 0 3 3
0 0 1 12 9 6
0 0 1 2 2 2
0 0 1 3 2 2
0 0 1 6 1 6
0 0 1 6 9 6
0 0 13 0 12 12
0 0 13 0 2 3
0 0 6 0 12 12
0 0 6 0 3 3
0 0 6 1 1 1
0 0 6 12 1 9
0 0 6 12 9 9
0 0 6 2 1 1
0 0 6 2 2 2
0 0 6 3 2 2
0 0 6 9 1 9
0 1 0 0 6 2
0 1 12 2 2 2
0 1 3 2 3 2
0 1 6 2 2 2
0 12 0 0 0 2
0 12 6 0 2 2
0 13 0 0 2 6
0 2 0 0 2 2
0 2 0 0 6 2
0 2 2 0 0 12
0 2 2 0 3 3
0 2 3 2 2 2
0 2 6 0 12 3
0 3 2 0 0 12
0 3 2 0 2 3
0 3 2 0 3 3
0 3 6 0 12 3
0 3 6 0 2 3
0 3 6 0 3 3
0 6 0 0 0 2
0 6 0 0 2 6
0 6 0 0 3 6
0 6 0 0 6 6
1 0 0 1 0 1
1 0 0 1 1 1
1 0 0 4 0 4
1 0 4 1 0 1
1 0 4 12 0 1
1 0 4 4 0 1
1 1 6 3 0 1
1 1 9 2 1 2
1 12 3 3 0 1
1 12 3 6 0 1
1 13 3 3 3 1
1 2 3 6 0 1
1 3 0 0 0 6
1 3 6 3 0 1
1 4 0 0 0 6
1 6 12 6 9 2
1 6 9 2 9 2
1 8 8 1 12 2
12 0 0 0 0 4
12 0 1 8 1 12
12 0 1 9 1 12
12 0 4 4 0 12
12 1 1 12 0 12
12 1 1 9 4 12
12 2 1 1 3 12
12 2 1 2 2 12
12 2 1 6 0 12
12 2 2 2 2 12
12 3 0 0 0 3
12 4 1 12 0 12
12 4 4 0 0 3
12 4 4 3 0 12
12 8 1 1 1 12
12 8 2 2 1 12
12 9 9 2 12 8
13 4 4 3 0 12
13 6 2 2 2 12
2 1 1 3 1 2
2 1 1 3 2 2
2 1 12 2 1 2
2 1 12 2 4 2
2 1 12 3 4 2
2 1 8 2 12 2
2 1 8 2 2 2
2 1 8 8 12 2
2 1 9 2 12 2
2 1 9 5 12 2
2 12 2 2 9 8
2 12 5 1 12 8
2 12 8 1 13 2
2 2 1 2 2 2
2 2 1 3 0 2
2 2 1 3 1 2
2 2 12 1 0 2
2 2 12 1 1 2
2 2 12 2 1 2
2 2 12 2 2 2
2 2 3 2 1 2
2 2 3 3 0 2
2 2 3 6 0 2
2 2 8 1 2 2
2 2 8 2 2 2
2 3 0 0 0 3
2 3 2 0 0 3
2 3 3 6 1 2
2 3 6 0 0 3
2 4 0 0 0 3
2 4 12 2 0 2
2 4 4 3 0 2
2 8 1 3 1 2
2 8 3 3 3 1
2 9 2 1 5 1
2 9 5 1 3 1
2 9 8 2 8 2
3 2 12 2 2 2
3 2 2 1 8 1
3 2 8 3 2 2
3 3 0 0 0 3
3 4 0 0 0 3
3 6 0 0 0 3
6 1 2 2 12 8
6 12 2 0 3 3
6 2 12 0 3 3
6 3 12 0 3 3
6 6 12 6 12 9
6 6 3 6 12 8
6 8 3 6 2 1
8 1 12 12 4 9
8 1 12 3 4 13
8 1 12 8 12 9
8 1 2 2 12 8
8 1 2 8 12 8
8 12 12 1 4 5
8 12 13 3 4 5
8 12 2 1 12 8
8 2 2 1 12 8
8 2 2 2 12 8
9 0 1 12 1 12
9 0 1 8 1 12
9 1 12 3 12 8
9 1 12 5 12 8
9 1 9 8 12 8
