2 14
0 0 0 0 13 5
0 0 0 1 1 1
0 0 0 1 13 8
0 0 0 12 0 8
0 0 0 13 0 8
0 0 0 2 3 8
0 0 0 5 1 1
0 0 0 5 11 8
0 0 0 5 8 8
0 0 0 8 0 3
0 0 0 8 1 1
0 0 0 8 2 8
0 0 0 8 3 8
0 0 0 8 8 8
0 0 1 0 0 13
0 0 11 11 0 12
0 0 13 8 0 12
0 0 2 13 13 11
0 0 3 1 0 12
0 0 3 11 8 2
0 0 3 13 0 1
0 0 5 0 5 13
0 0 8 1 1 13
0 0 8 1 13 1
0 0 8 1 2 13
0 0 8 1 5 13
0 0 8 11 0 12
0 0 8 11 1 13
0 0 8 11 11 2
0 0 8 12 0 1
0 0 8 13 12 11
0 0 8 13 13 11
0 0 8 13 5 1
0 0 8 2 13 1
0 0 8 5 1 13
0 1 0 0 0 8
0 1 13 2 2 5
0 1 13 2 9 5
0 1 13 5 9 5
0 12 13 0 3 3
0 13 0 0 0 4
0 13 3 5 2 2
0 13 5 0 2 3
0 13 8 0 0 13
0 2 0 0 0 8
0 2 3 5 2 2
0 2 5 2 2 2
0 3 0 0 4 5
0 3 0 0 8 5
0 3 11 5 0 13
0 3 13 2 1 5
0 3 4 0 0 2
0 3 5 0 13 3
0 3 5 0 2 3
0 3 5 0 3 3
0 3 8 0 0 13
0 3 8 0 8 3
0 5 0 0 13 5
0 5 0 0 2 5
0 5 0 0 3 5
0 5 0 0 4 5
0 5 0 0 5 5
0 5 3 5 2 2
0 5 5 0 2 3
0 5 5 0 3 3
0 8 1 13 2 3
0 8 1 2 2 2
0 8 1 5 2 2
0 8 1 5 5 2
0 8 11 5 2 5
0 8 13 2 11 5
0 8 13 5 2 5
0 8 5 5 6 2
1 0 0 1 0 1
1 0 0 11 0 1
1 0 0 3 0 1
1 0 1 0 0 3
1 0 3 11 0 1
1 0 3 11 1 1
1 1 2 2 1 1
1 1 3 2 1 1
1 1 3 3 0 1
1 13 3 2 2 2
1 2 5 8 2 2
1 3 0 0 0 3
11 0 0 0 0 3
11 0 0 11 0 11
11 0 0 3 0 11
11 0 1 3 0 11
11 1 1 4 0 11
11 1 12 4 3 2
11 1 2 9 8 9
11 3 11 2 12 2
11 8 0 2 8 2
12 0 0 3 0 11
12 0 1 1 0 8
12 0 11 11 0 8
12 0 3 3 0 8
13 0 1 2 1 8
13 0 1 9 1 8
13 0 11 12 0 8
13 1 5 2 1 8
13 1 8 2 1 2
13 1 9 2 2 2
13 12 11 2 1 2
13 13 2 2 12 9
13 2 2 2 2 8
13 2 5 2 2 8
13 2 8 2 2 2
13 2 9 2 2 2
13 3 3 0 0 5
13 5 2 2 2 8
2 1 0 2 11 11
2 1 11 2 11 2
2 1 2 2 1 1
2 1 8 2 1 2
2 1 8 2 11 2
2 1 8 3 0 1
2 1 9 2 2 2
2 11 1 2 0 2
2 11 11 1 0 4
2 11 11 3 0 4
2 11 12 2 11 2
2 11 3 3 0 2
2 11 4 2 3 2
2 11 8 4 3 2
2 12 4 2 3 2
2 2 3 0 0 2
2 2 9 2 2 2
2 3 0 0 0 3
2 3 1 0 0 3
2 3 13 2 11 2
2 3 3 0 0 2
2 4 3 3 0 2
2 8 11 4 1 2
2 8 3 3 0 2
2 8 4 2 3 2
3 0 0 1 0 1
3 0 0 11 0 1
3 0 0 3 0 1
3 0 8 0 0 13
3 1 2 2 1 1
3 2 2 0 0 3
3 3 0 0 0 3
3 3 5 0 3 3
3 3 8 0 3 3
4 1 3 3 0 1
4 3 0 0 0 3
4 5 0 0 0 1
5 1 13 3 8 2
5 1 2 2 1 1
5 1 5 3 8 9
5 1 6 3 11 2
5 1 8 2 1 2
5 11 5 2 2 2
5 11 5 3 2 2
5 2 2 0 3 3
5 2 8 2 2 2
5 3 13 0 3 3
5 3 2 0 1 3
5 5 8 2 2 2
5 6 3 4 3 2
5 8 12 13 0 6
6 3 11 3 0 4
8 0 0 0 0 3
8 0 0 1 0 11
8 0 0 8 0 11
8 0 11 8 0 0
8 0 12 11 1 0
8 0 3 3 0 11
8 1 13 2 8 2
8 1 5 2 8 9
8 2 0 0 0 3
8 2 13 2 2 2
8 3 0 0 0 3
8 3 1 6 3 11
8 3 13 2 1 2
8 8 11 2 2 2
9 1 2 2 1 1
9 1 2 9 0 11
9 8 2 2 8 9
