2 16
0 0 0 0 11 7
0 0 0 0 14 7
0 0 0 0 8 7
0 0 0 0 9 7
0 0 0 13 0 4
0 0 0 4 0 1
0 0 0 7 0 1
0 0 0 7 1 1
0 0 0 7 2 1
0 0 0 7 3 1
0 0 0 7 9 8
0 0 0 8 1 1
0 0 0 8 4 1
0 0 0 9 0 1
0 0 0 9 1 1
0 0 0 9 2 1
0 0 1 0 0 7
0 0 1 11 1 9
0 0 1 7 3 9
0 0 1 7 8 9
0 0 1 7 9 8
0 0 1 8 1 9
0 0 1 8 9 8
0 0 1 9 1 9
0 0 1 9 2 9
0 0 1 9 8 9
0 0 7 0 1 1
0 0 9 1 1 1
0 1 2 0 2 11
0 1 3 1 1 1
0 1 7 3 1 1
0 1 7 3 2 2
0 1 7 3 3 3
0 1 8 3 3 3
0 11 0 0 0 3
0 11 0 0 14 14
0 11 0 0 3 3
0 11 0 9 2 3
0 11 14 0 14 8
0 11 3 9 2 2
0 14 0 0 0 3
0 14 0 0 3 3
0 14 3 0 0 11
0 2 2 8 3 3
0 2 3 0 0 14
0 2 3 14 2 2
0 2 8 3 3 3
0 3 0 0 14 14
0 3 0 8 3 3
0 3 1 7 2 2
0 3 1 7 3 3
0 3 11 0 3 8
0 3 14 0 14 8
0 3 14 0 3 8
0 3 14 0 8 8
0 3 2 2 3 3
0 3 2 3 3 3
0 3 3 0 0 14
0 3 3 2 2 2
0 3 3 3 2 2
0 3 3 8 2 2
0 3 7 0 8 8
0 3 7 3 3 8
0 7 0 0 0 3
0 7 0 0 1 3
0 7 0 0 14 14
0 7 0 0 3 3
0 7 0 7 1 3
0 7 0 7 2 3
0 7 14 0 8 8
0 7 3 0 0 0
0 7 3 0 2 11
0 7 3 1 2 2
0 7 3 7 1 1
0 7 3 7 2 2
0 8 2 8 8 3
0 8 3 0 0 0
0 8 3 0 2 11
0 8 3 11 1 1
0 8 7 14 2 2
0 9 3 14 2 2
0 9 3 2 2 2
1 0 0 1 0 1
1 0 0 11 0 1
1 0 0 12 0 13
1 0 0 2 0 1
1 0 1 3 13 8
1 0 1 9 1 9
1 0 1 9 4 9
1 0 8 1 1 1
1 0 9 1 1 1
1 1 4 3 1 1
11 0 0 0 0 2
11 0 0 11 0 11
11 0 0 2 0 11
11 0 11 2 0 2
11 1 2 14 0 12
12 0 0 11 0 11
12 0 0 2 0 11
12 0 11 2 0 2
13 0 0 11 0 11
13 0 11 2 0 2
14 0 0 0 0 2
14 12 14 3 2 13
14 2 8 3 3 3
14 3 14 0 3 3
2 12 12 13 11 2
2 2 0 0 0 2
2 3 2 3 3 3
2 3 8 8 2 2
3 1 2 3 8 3
3 1 2 8 11 8
3 1 3 2 2 2
3 1 8 2 3 3
3 11 2 2 11 8
3 13 11 0 3 3
3 13 12 2 11 3
3 2 0 0 0 3
3 2 2 8 3 3
3 2 3 14 2 2
3 2 3 14 3 2
3 3 0 0 0 3
3 3 0 0 14 14
3 3 0 0 3 14
3 3 11 3 2 2
3 3 2 2 3 3
3 3 2 2 8 3
3 3 2 3 3 3
3 3 3 14 2 2
3 3 3 14 3 2
3 3 3 2 2 2
3 3 3 3 2 2
3 8 3 2 2 2
3 8 8 2 2 2
3 8 8 2 3 3
3 9 2 3 3 3
3 9 3 2 2 2
4 0 0 11 0 1
7 0 0 0 0 2
7 1 3 3 2 2
7 1 8 1 1 1
7 1 8 2 3 3
7 1 8 3 3 3
7 1 9 3 3 3
7 2 8 3 2 2
7 2 8 3 3 3
7 2 8 3 8 3
7 3 3 3 2 2
7 3 8 3 2 2
7 9 11 14 12 2
7 9 2 8 12 8
7 9 3 2 1 1
8 1 11 2 11 3
8 1 3 11 2 2
8 1 3 2 2 2
8 1 3 8 12 8
8 1 9 1 1 1
8 1 9 2 12 3
8 1 9 3 9 3
8 11 11 2 2 2
8 12 13 11 2 2
8 13 3 2 2 2
8 3 9 3 2 2
8 4 13 3 11 3
8 8 8 3 2 2
8 9 3 2 1 1
9 0 1 12 0 12
9 0 8 8 13 9
9 0 9 1 1 1
9 1 8 1 1 1
9 1 8 3 3 3
9 1 9 2 1 1
9 1 9 3 3 3
9 4 3 2 2 2
9 8 3 2 1 1
