2 16
0 0 0 0 10 1
0 0 0 0 7 1
0 0 0 1 1 1
0 0 0 1 2 1
0 0 0 10 0 2
0 0 0 10 1 1
0 0 0 10 2 1
0 0 0 3 0 2
0 0 1 0 0 10
0 0 1 1 10 10
0 0 10 2 1 1
0 0 10 5 1 1
0 0 2 1 0 10
0 0 2 1 2 1
0 0 2 10 0 10
0 1 0 0 2 2
0 1 0 0 5 2
0 1 0 0 7 2
0 1 1 2 1 2
0 1 1 2 14 5
0 10 0 0 0 5
0 10 5 0 0 10
0 10 5 2 1 2
0 2 0 0 2 2
0 2 0 0 5 2
0 2 0 0 8 2
0 2 1 0 2 2
0 2 5 0 5 2
0 2 7 0 10 2
0 2 7 2 3 2
0 2 8 0 10 2
0 5 2 0 5 7
0 5 5 0 0 10
0 7 0 0 5 8
0 7 2 0 10 7
0 8 0 0 0 5
1 0 10 1 1 1
1 0 10 1 2 1
1 0 10 1 3 1
1 0 10 14 2 1
1 0 13 3 0 1
1 0 13 5 2 1
1 0 2 1 0 1
1 0 2 3 0 1
1 0 2 8 0 1
1 0 3 1 0 1
1 1 0 0 0 1
1 1 1 3 14 5
1 1 14 3 3 12
1 1 5 3 3 3
1 10 14 10 3 1
1 13 5 3 5 3
1 2 1 3 0 3
1 2 10 5 8 14
1 2 8 5 5 14
1 3 0 0 0 1
1 3 1 12 1 3
10 0 0 0 0 8
10 0 2 1 0 1
10 0 2 3 0 13
10 0 3 1 0 1
10 0 8 0 0 3
10 3 1 0 0 3
10 3 5 0 0 3
13 0 0 0 0 8
13 0 2 5 0 13
14 2 3 5 5 5
2 0 0 1 0 3
2 0 0 13 0 2
2 0 0 3 0 2
2 0 0 5 0 2
2 0 0 8 0 2
2 0 2 1 0 1
2 1 5 5 3 3
2 14 10 0 5 5
2 3 10 5 3 3
3 0 0 1 0 3
3 1 0 0 0 1
3 3 1 0 0 3
3 3 1 3 0 3
3 5 0 0 0 1
3 5 1 0 0 3
3 8 0 0 0 5
3 8 5 0 0 3
5 1 12 3 3 3
5 10 5 0 0 3
5 2 5 1 0 3
5 3 0 0 0 1
5 5 0 0 0 1
5 8 0 0 0 5
7 3 10 5 3 3
8 0 0 0 0 5
8 0 5 0 0 3
