2 14
0 0 0 0 12 1
0 0 0 0 6 1
0 0 0 1 1 1
0 0 0 1 2 1
0 0 0 12 0 1
0 0 1 0 0 12
0 0 1 0 12 2
0 0 1 0 2 2
0 1 0 0 1 6
0 1 1 0 0 12
0 1 1 2 1 2
0 1 1 2 2 2
0 12 0 0 0 1
0 12 0 0 1 1
0 12 1 0 0 3
0 2 0 0 1 6
0 2 0 0 6 1
0 2 1 0 12 2
0 2 1 0 2 2
0 2 6 0 2 2
0 2 6 0 3 2
0 3 0 0 1 6
0 3 0 0 6 1
0 3 1 0 0 3
0 3 1 0 3 3
0 3 6 0 12 12
0 3 6 0 3 3
0 9 0 0 0 1
0 9 1 0 0 3
1 0 0 3 0 6
1 0 0 6 0 6
1 0 1 6 0 12
1 0 1 9 0 12
1 0 12 3 0 1
1 0 6 0 0 1
1 0 6 1 0 1
1 0 6 12 0 12
1 1 1 3 9 7
1 1 12 1 3 1
1 1 12 3 3 1
1 1 3 3 12 1
1 1 7 1 13 1
1 1 9 12 0 13
1 12 6 3 0 3
1 3 0 0 0 9
1 3 12 0 3 3
1 6 0 1 0 9
1 6 0 9 0 6
1 6 1 3 0 3
1 6 12 3 0 3
1 7 1 3 3 3
12 0 0 0 0 3
12 0 0 3 0 6
12 0 3 0 0 0
12 0 3 6 0 12
13 0 0 3 0 6
3 0 0 3 0 6
3 0 1 6 0 12
3 0 3 0 0 1
3 0 9 0 0 1
3 1 0 0 0 1
3 12 6 3 0 3
3 3 0 0 0 1
3 3 1 0 0 3
3 3 1 1 0 3
3 3 6 1 0 3
3 3 9 1 0 3
3 6 1 1 0 3
3 6 1 9 0 3
3 9 12 6 0 3
6 3 12 0 0 3
7 12 13 3 0 3
