2 12
0 0 0 0 10 5
0 0 0 0 9 5
0 0 0 5 1 6
0 0 0 5 3 6
0 0 0 5 6 9
0 0 0 5 9 9
0 0 0 7 0 3
0 0 0 9 0 3
0 0 0 9 3 6
0 0 0 9 6 9
0 0 1 0 0 7
0 0 1 1 7 9
0 0 3 1 0 1
0 0 3 7 0 1
0 0 5 0 1 1
0 0 6 1 1 1
0 0 6 1 9 9
0 0 9 1 1 1
0 0 9 2 1 1
0 1 10 0 0 1
0 1 7 0 0 0
0 10 0 0 0 7
0 10 7 0 0 3
0 2 0 0 2 2
0 2 0 0 7 2
0 3 7 0 0 0
0 3 7 0 2 10
0 5 0 0 2 2
0 5 0 0 7 2
0 6 1 2 1 2
0 9 0 0 0 7
0 9 1 2 1 2
1 0 0 1 0 1
1 0 0 1 3 1
1 0 0 2 0 1
1 0 1 0 0 7
1 0 2 0 0 7
1 0 2 2 0 1
1 0 7 3 0 1
1 0 7 7 0 1
1 1 1 3 0 3
1 1 10 7 1 3
1 1 7 3 2 9
1 1 9 3 7 3
1 3 1 7 2 10
10 1 0 0 0 3
10 1 1 3 0 3
2 1 0 0 3 7
2 1 7 0 3 9
2 1 9 0 3 3
2 10 0 0 3 7
2 10 9 0 3 10
2 3 0 0 3 7
2 3 10 0 3 3
2 3 10 3 3 3
2 3 10 7 3 3
2 3 10 9 3 3
2 3 3 10 3 10
2 3 3 7 3 10
2 3 7 0 3 9
2 3 9 0 3 3
3 0 0 1 0 1
3 0 0 2 0 1
3 0 3 0 0 7
3 10 7 9 3 10
3 2 0 0 0 3
3 3 0 0 0 3
3 3 10 3 3 3
3 7 7 3 2 9
3 7 9 3 3 3
6 0 9 1 1 1
7 0 0 0 0 2
7 0 2 0 0 0
7 2 2 0 0 3
7 2 2 2 0 3
7 3 0 0 0 3
9 1 0 3 0 7
