2 14
0 0 0 0 11 5
0 0 0 0 13 5
0 0 0 0 8 5
0 0 0 1 1 1
0 0 0 2 0 1
0 0 0 5 1 1
0 0 0 5 2 1
0 0 0 8 0 1
0 0 1 0 0 8
0 0 1 0 1 8
0 0 1 8 1 2
0 0 2 2 1 1
0 0 4 0 11 0
0 0 5 0 1 8
0 0 5 0 2 8
0 0 5 0 8 0
0 0 5 5 2 1
0 0 8 2 1 1
0 1 0 4 1 2
0 1 1 0 3 2
0 1 1 2 1 2
0 1 1 2 2 2
0 1 11 0 3 2
0 1 2 0 0 1
0 1 8 0 1 2
0 1 8 13 2 2
0 11 0 0 0 13
0 11 2 0 0 11
0 13 0 0 0 2
0 2 0 0 1 2
0 2 0 0 2 2
0 2 13 0 0 1
0 2 4 0 1 2
0 2 5 0 2 2
0 5 0 0 0 13
0 5 0 0 13 4
0 5 5 0 2 2
0 8 0 0 0 13
0 8 13 0 0 11
0 8 13 0 2 2
1 0 0 1 0 1
1 0 0 11 0 8
1 0 0 3 0 1
1 0 0 4 0 8
1 0 0 8 0 8
1 0 11 0 0 9
1 0 4 0 0 9
1 0 8 1 0 1
1 0 8 12 0 1
1 0 8 9 0 1
1 1 1 1 8 5
1 1 1 5 8 5
1 1 5 1 1 1
1 1 5 5 1 1
1 11 0 0 0 3
1 3 1 1 3 3
1 3 1 3 0 3
1 3 4 0 0 3
1 3 4 3 0 3
1 4 3 0 0 1
1 5 1 1 1 3
1 5 1 3 3 3
1 5 5 3 1 1
1 8 12 3 0 1
1 8 9 3 0 1
1 9 3 0 0 1
11 0 0 0 0 4
11 0 4 0 0 12
12 0 0 0 0 4
13 0 0 0 0 4
13 3 0 0 0 4
2 1 1 1 8 5
2 1 5 1 1 1
2 3 1 1 3 3
2 3 2 0 3 3
2 3 2 1 3 3
2 4 0 0 0 3
2 5 1 2 1 3
3 1 1 3 9 5
3 1 5 5 1 1
3 3 0 0 0 3
3 3 1 3 1 3
3 3 1 3 3 3
3 4 0 0 0 3
3 5 1 1 3 3
3 5 1 3 3 3
3 5 5 3 1 1
3 9 3 0 0 1
4 1 11 2 4 1
4 3 0 0 0 3
5 1 1 1 11 5
5 1 8 13 0 1
5 8 1 1 3 3
5 8 1 3 3 3
5 8 9 3 4 1
8 0 0 3 0 3
8 0 0 4 0 3
9 0 0 0 0 11
