2 16
0 0 0 0 14 2
0 0 0 0 15 2
0 0 0 0 8 2
0 0 0 0 9 2
0 0 0 1 3 1
0 0 0 12 0 2
0 0 0 2 1 1
0 0 0 2 2 1
0 0 0 2 3 1
0 0 0 8 0 3
0 0 0 9 0 3
0 0 0 9 2 1
0 0 1 0 0 8
0 0 1 1 12 9
0 0 1 14 1 2
0 0 1 14 2 2
0 0 1 4 12 9
0 0 1 9 2 9
0 0 2 0 8 4
0 0 3 1 0 12
0 0 3 8 0 12
0 0 9 1 14 14
0 1 2 2 14 14
0 1 4 2 3 15
0 12 3 2 9 2
0 15 2 0 3 3
0 2 0 0 1 2
0 2 0 0 2 2
0 2 0 0 3 2
0 3 2 0 0 3
0 6 0 0 0 2
0 6 2 0 0 6
0 8 0 0 0 2
0 8 2 0 0 6
0 9 15 2 9 12
1 0 0 1 0 1
1 0 0 6 0 1
1 0 12 1 1 14
1 0 12 3 0 14
1 0 2 1 0 1
1 0 2 1 1 1
1 0 2 14 1 1
1 0 6 0 0 14
1 0 9 1 1 1
1 1 1 3 0 3
1 1 14 2 0 3
1 1 6 13 0 3
1 14 9 0 0 6
12 1 14 1 1 1
12 1 15 9 0 1
13 0 0 0 0 6
13 2 0 0 0 9
13 6 0 0 0 9
13 9 0 0 0 9
14 0 0 0 0 6
14 1 14 1 1 1
14 1 14 9 0 1
15 14 9 3 0 15
15 6 0 0 0 9
2 0 0 1 0 1
2 0 0 6 0 1
2 1 12 2 1 1
2 1 9 12 1 1
2 1 9 6 0 3
2 13 0 0 0 3
2 2 14 2 1 1
2 3 6 0 0 3
2 3 6 2 0 3
2 3 8 2 0 3
2 6 0 0 0 2
2 9 1 2 14 12
2 9 12 3 15 2
2 9 3 0 0 6
2 9 3 2 0 9
3 0 0 1 0 1
3 0 6 0 0 14
3 0 6 6 0 1
3 1 1 3 0 3
3 1 14 13 0 3
3 13 0 0 0 3
3 14 13 0 0 3
3 14 2 6 0 9
3 2 6 0 0 3
3 3 13 0 0 3
3 3 2 0 0 3
3 3 9 0 0 3
3 3 9 3 0 3
3 6 13 0 0 3
3 6 6 0 0 3
3 9 0 0 0 2
3 9 3 2 0 9
3 9 3 9 0 9
4 12 3 6 0 9
6 13 0 0 0 2
6 2 0 0 0 13
6 6 0 0 0 2
9 13 0 0 0 13
9 2 1 15 6 14
9 2 14 1 1 1
9 2 14 9 0 1
9 6 0 0 0 13
9 9 0 0 0 13
